source,target,mag
2063280807.0,1045709392.0,1.0
2106217231.0,2142452866.0,1.0
2106217231.0,1045709392.0,1.0
2309836674.0,2169294177.0,1.0
2309836674.0,1907811893.0,1.0
2309836674.0,1481642178.0,1.0
2579247553.0,2169294177.0,1.0
2579247553.0,1907811893.0,1.0
2579247553.0,1481642178.0,1.0
2158017241.0,2169294177.0,1.0
2158017241.0,1907811893.0,1.0
2158017241.0,1481642178.0,1.0
2132977932.0,2169294177.0,1.0
2132977932.0,1907811893.0,1.0
2132977932.0,1481642178.0,1.0
2063280807.0,2169294177.0,1.0
2063280807.0,1907811893.0,1.0
2063280807.0,1481642178.0,1.0
2106217231.0,2169294177.0,1.0
2106217231.0,1907811893.0,1.0
2106217231.0,1481642178.0,1.0
2309836674.0,2142960093.0,2.0
2309836674.0,2507932216.0,2.0
2579247553.0,2142960093.0,2.0
2579247553.0,2507932216.0,2.0
2158017241.0,2142960093.0,1.0
2158017241.0,2507932216.0,1.0
2132977932.0,2142960093.0,1.0
2132977932.0,2507932216.0,1.0
2063280807.0,2142960093.0,1.0
2063280807.0,2507932216.0,1.0
2106217231.0,2142960093.0,1.0
2106217231.0,2507932216.0,1.0
2309836674.0,2717956395.0,2.0
2309836674.0,2642358346.0,2.0
2579247553.0,2717956395.0,2.0
2579247553.0,2642358346.0,2.0
2158017241.0,2717956395.0,1.0
2158017241.0,2642358346.0,1.0
2132977932.0,2717956395.0,1.0
2132977932.0,2642358346.0,1.0
2063280807.0,2717956395.0,1.0
2063280807.0,2642358346.0,1.0
2106217231.0,2717956395.0,1.0
2106217231.0,2642358346.0,1.0
2309836674.0,2607529993.0,2.0
2309836674.0,2692004389.0,2.0
2309836674.0,2322889389.0,2.0
2579247553.0,2607529993.0,2.0
2579247553.0,2692004389.0,2.0
2579247553.0,2322889389.0,2.0
2158017241.0,2607529993.0,1.0
2158017241.0,2692004389.0,1.0
2158017241.0,2322889389.0,1.0
2132977932.0,2607529993.0,1.0
2132977932.0,2692004389.0,1.0
2132977932.0,2322889389.0,1.0
2063280807.0,2607529993.0,1.0
2063280807.0,2692004389.0,1.0
2063280807.0,2322889389.0,1.0
2106217231.0,2607529993.0,1.0
2106217231.0,2692004389.0,1.0
2106217231.0,2322889389.0,1.0
2077736714.0,2550453853.0,2.0
1359921447.0,2077736714.0,3.0
1359921447.0,1834339306.0,3.0
1359921447.0,2127616844.0,2.0
1359921447.0,2550453853.0,2.0
1834339306.0,2550453853.0,2.0
2003373277.0,2077736714.0,3.0
2003373277.0,1834339306.0,3.0
2003373277.0,2127616844.0,2.0
2003373277.0,2550453853.0,2.0
2000938873.0,2077736714.0,3.0
2000938873.0,1834339306.0,3.0
2000938873.0,2127616844.0,2.0
2000938873.0,2550453853.0,2.0
2169669433.0,2550453853.0,2.0
2077736714.0,2652057278.0,2.0
1359921447.0,2652057278.0,2.0
1834339306.0,2652057278.0,2.0
2003373277.0,2652057278.0,2.0
2000938873.0,2652057278.0,2.0
2169669433.0,2652057278.0,2.0
1359921447.0,2692190370.0,1.0
1359921447.0,2709006732.0,1.0
1359921447.0,2702723102.0,1.0
2003373277.0,2692190370.0,1.0
2003373277.0,2709006732.0,1.0
2003373277.0,2702723102.0,1.0
2000938873.0,2692190370.0,1.0
2000938873.0,2709006732.0,1.0
2000938873.0,2702723102.0,1.0
2169669433.0,2692190370.0,1.0
2169669433.0,2709006732.0,1.0
2169669433.0,2702723102.0,1.0
2077736714.0,2312988251.0,2.0
1359921447.0,2312988251.0,1.0
1834339306.0,2312988251.0,2.0
2003373277.0,2312988251.0,1.0
2000938873.0,2312988251.0,1.0
2169669433.0,2312988251.0,1.0
2077736714.0,1988930059.0,1.0
2077736714.0,229551928.0,1.0
2077736714.0,2151859425.0,1.0
1359921447.0,1988930059.0,1.0
1359921447.0,229551928.0,1.0
1359921447.0,2151859425.0,1.0
1834339306.0,1988930059.0,1.0
1834339306.0,229551928.0,1.0
1834339306.0,2151859425.0,1.0
2003373277.0,1988930059.0,1.0
2003373277.0,229551928.0,1.0
2003373277.0,2151859425.0,1.0
2000938873.0,1988930059.0,1.0
2000938873.0,229551928.0,1.0
2000938873.0,2151859425.0,1.0
2169669433.0,1988930059.0,1.0
2169669433.0,229551928.0,1.0
2169669433.0,2151859425.0,1.0
1359921447.0,2123181868.0,2.0
1359921447.0,2289213271.0,2.0
1359921447.0,2468020076.0,2.0
1359921447.0,2310706129.0,2.0
1834339306.0,2123181868.0,2.0
1834339306.0,2289213271.0,2.0
1834339306.0,2468020076.0,2.0
1834339306.0,2310706129.0,2.0
2003373277.0,2123181868.0,2.0
2003373277.0,2289213271.0,2.0
2003373277.0,2468020076.0,2.0
2003373277.0,2310706129.0,2.0
2000938873.0,2123181868.0,2.0
2000938873.0,2289213271.0,2.0
2000938873.0,2468020076.0,2.0
2000938873.0,2310706129.0,2.0
2077736714.0,1969652887.0,1.0
1359921447.0,2076522883.0,1.0
1359921447.0,1969652887.0,1.0
1359921447.0,1094293128.0,1.0
1834339306.0,2076522883.0,1.0
1834339306.0,1969652887.0,1.0
1834339306.0,1094293128.0,1.0
2003373277.0,2076522883.0,1.0
2003373277.0,1969652887.0,1.0
2003373277.0,1094293128.0,1.0
2000938873.0,2076522883.0,1.0
2000938873.0,1969652887.0,1.0
2000938873.0,1094293128.0,1.0
2169669433.0,1969652887.0,1.0
2077736714.0,2462802763.0,1.0
1359921447.0,2462802763.0,1.0
1834339306.0,2462802763.0,1.0
2003373277.0,2462802763.0,1.0
2000938873.0,2462802763.0,1.0
2169669433.0,2462802763.0,1.0
2136254914.0,2077970540.0,1.0
2136254914.0,1984016579.0,1.0
2660713442.0,2077970540.0,1.0
2660713442.0,1984016579.0,1.0
2433808106.0,2077970540.0,1.0
2433808106.0,1984016579.0,1.0
2116890535.0,2106824575.0,3.0
2116890535.0,1765929309.0,3.0
2116890535.0,2307196916.0,3.0
2116890535.0,1984613836.0,3.0
2117665592.0,2106824575.0,1.0
2117665592.0,1765929309.0,1.0
2117665592.0,2307196916.0,1.0
2117665592.0,1984613836.0,1.0
2112930218.0,2106824575.0,1.0
2112930218.0,1765929309.0,1.0
2112930218.0,2307196916.0,1.0
2112930218.0,1984613836.0,1.0
2167032031.0,2106824575.0,1.0
2167032031.0,1765929309.0,1.0
2167032031.0,2307196916.0,1.0
2167032031.0,1984613836.0,1.0
2778894466.0,2106824575.0,1.0
2778894466.0,1765929309.0,1.0
2778894466.0,2307196916.0,1.0
2778894466.0,1984613836.0,1.0
1979260581.0,2106824575.0,2.0
1979260581.0,1765929309.0,2.0
1979260581.0,2307196916.0,2.0
1979260581.0,1984613836.0,2.0
2116890535.0,2600466324.0,2.0
2117665592.0,2600466324.0,1.0
2112930218.0,2600466324.0,1.0
2167032031.0,2600466324.0,1.0
2778894466.0,2600466324.0,1.0
1979260581.0,2600466324.0,1.0
2116890535.0,2893803229.0,2.0
2117665592.0,2893803229.0,1.0
2112930218.0,2893803229.0,1.0
2167032031.0,2893803229.0,1.0
2778894466.0,2893803229.0,1.0
1979260581.0,2893803229.0,1.0
2116890535.0,2150497552.0,3.0
2116890535.0,2120432532.0,3.0
2116890535.0,1985797339.0,3.0
2116890535.0,2085043130.0,3.0
2116890535.0,2148580738.0,3.0
2117665592.0,2150497552.0,1.0
2117665592.0,2120432532.0,1.0
2117665592.0,1985797339.0,1.0
2117665592.0,2085043130.0,1.0
2117665592.0,2148580738.0,1.0
2112930218.0,2150497552.0,1.0
2112930218.0,2120432532.0,1.0
2112930218.0,1985797339.0,1.0
2112930218.0,2085043130.0,1.0
2112930218.0,2148580738.0,1.0
2167032031.0,2150497552.0,1.0
2167032031.0,2120432532.0,1.0
2167032031.0,1985797339.0,1.0
2167032031.0,2085043130.0,1.0
2167032031.0,2148580738.0,1.0
2778894466.0,2150497552.0,1.0
2778894466.0,2120432532.0,1.0
2778894466.0,1985797339.0,1.0
2778894466.0,2085043130.0,1.0
2778894466.0,2148580738.0,1.0
1979260581.0,2150497552.0,2.0
1979260581.0,2120432532.0,2.0
1979260581.0,1985797339.0,2.0
1979260581.0,2085043130.0,2.0
1979260581.0,2148580738.0,2.0
2116890535.0,2706528108.0,2.0
2116890535.0,1996378006.0,2.0
2116890535.0,1656840180.0,2.0
2117665592.0,2706528108.0,1.0
2117665592.0,1996378006.0,1.0
2117665592.0,1656840180.0,1.0
2112930218.0,2706528108.0,1.0
2112930218.0,1996378006.0,1.0
2112930218.0,1656840180.0,1.0
2167032031.0,2706528108.0,1.0
2167032031.0,1996378006.0,1.0
2167032031.0,1656840180.0,1.0
2778894466.0,2706528108.0,1.0
2778894466.0,1996378006.0,1.0
2778894466.0,1656840180.0,1.0
1979260581.0,2706528108.0,1.0
1979260581.0,1996378006.0,1.0
1979260581.0,1656840180.0,1.0
1973977791.0,2087314693.0,1.0
1973977791.0,1914535798.0,1.0
1973977791.0,2105245141.0,1.0
1973977791.0,2310846884.0,1.0
2687675924.0,2087314693.0,1.0
2687675924.0,1914535798.0,1.0
2687675924.0,2105245141.0,1.0
2687675924.0,2310846884.0,1.0
2706403063.0,2087314693.0,1.0
2706403063.0,1914535798.0,1.0
2706403063.0,2105245141.0,1.0
2706403063.0,2310846884.0,1.0
2800877418.0,233151887.0,5.0
2800877418.0,146908812.0,6.0
2136041560.0,233151887.0,5.0
2136041560.0,146908812.0,6.0
2800877418.0,2830088056.0,1.0
2800877418.0,2139383741.0,3.0
2800877418.0,2894079658.0,1.0
2800877418.0,2072162632.0,1.0
2136041560.0,2830088056.0,1.0
2136041560.0,2139383741.0,3.0
2136041560.0,2894079658.0,1.0
2136041560.0,2072162632.0,1.0
2800877418.0,2169294177.0,1.0
2800877418.0,1907811893.0,1.0
2800877418.0,1481642178.0,1.0
2136041560.0,2169294177.0,1.0
2136041560.0,1907811893.0,1.0
2136041560.0,1481642178.0,1.0
2800877418.0,2096352476.0,1.0
2136041560.0,2096352476.0,1.0
2102797581.0,2097165080.0,1.0
2102797581.0,2027984156.0,1.0
2102797581.0,2267678628.0,1.0
2102797581.0,1458861332.0,1.0
2102797581.0,2893750063.0,1.0
1987843543.0,2097165080.0,1.0
1987843543.0,2027984156.0,1.0
1987843543.0,2267678628.0,1.0
1987843543.0,1458861332.0,1.0
1987843543.0,2893750063.0,1.0
2800877418.0,2097165080.0,1.0
2800877418.0,2027984156.0,1.0
2800877418.0,2267678628.0,1.0
2800877418.0,1458861332.0,1.0
2800877418.0,2893750063.0,1.0
2136041560.0,2097165080.0,1.0
2136041560.0,2027984156.0,1.0
2136041560.0,2267678628.0,1.0
2136041560.0,1458861332.0,1.0
2136041560.0,2893750063.0,1.0
1993120014.0,2097165080.0,1.0
1993120014.0,2027984156.0,1.0
1993120014.0,2267678628.0,1.0
1993120014.0,1458861332.0,1.0
1993120014.0,2893750063.0,1.0
2800877418.0,2648680260.0,1.0
2136041560.0,2648680260.0,1.0
1993120014.0,2648680260.0,1.0
2800877418.0,2102797581.0,2.0
2800877418.0,1993120014.0,2.0
2800877418.0,1987843543.0,2.0
2136041560.0,2102797581.0,2.0
2136041560.0,1993120014.0,2.0
2136041560.0,1987843543.0,2.0
2800877418.0,2145746520.0,2.0
2800877418.0,1965874878.0,2.0
2800877418.0,2509657949.0,1.0
2136041560.0,2145746520.0,2.0
2136041560.0,1965874878.0,2.0
2136041560.0,2509657949.0,1.0
1993120014.0,2509657949.0,1.0
2800877418.0,2305176804.0,1.0
2800877418.0,1865453616.0,1.0
2800877418.0,2113064632.0,1.0
2800877418.0,2065385335.0,1.0
2800877418.0,2694747168.0,1.0
2136041560.0,2305176804.0,1.0
2136041560.0,1865453616.0,1.0
2136041560.0,2113064632.0,1.0
2136041560.0,2065385335.0,1.0
2136041560.0,2694747168.0,1.0
1993120014.0,2305176804.0,12.0
1993120014.0,1865453616.0,7.0
1993120014.0,2113064632.0,11.0
1993120014.0,2065385335.0,12.0
1993120014.0,2694747168.0,7.0
2102797581.0,1307530945.0,4.0
1987843543.0,1307530945.0,3.0
2800877418.0,1307530945.0,1.0
2136041560.0,1307530945.0,1.0
1993120014.0,1307530945.0,2.0
2800877418.0,1972711476.0,1.0
2800877418.0,2161810323.0,1.0
2800877418.0,2132260494.0,1.0
2136041560.0,1972711476.0,1.0
2136041560.0,2161810323.0,1.0
2136041560.0,2132260494.0,1.0
1993120014.0,1972711476.0,5.0
1993120014.0,2161810323.0,5.0
1993120014.0,2132260494.0,5.0
2102797581.0,1983130135.0,1.0
2102797581.0,2043861242.0,1.0
2102797581.0,682610978.0,1.0
2102797581.0,2084757237.0,1.0
1987843543.0,1983130135.0,1.0
1987843543.0,2043861242.0,1.0
1987843543.0,682610978.0,1.0
1987843543.0,2084757237.0,1.0
2800877418.0,1983130135.0,1.0
2800877418.0,2043861242.0,1.0
2800877418.0,682610978.0,1.0
2800877418.0,2084757237.0,1.0
2136041560.0,1983130135.0,1.0
2136041560.0,2043861242.0,1.0
2136041560.0,682610978.0,1.0
2136041560.0,2084757237.0,1.0
1993120014.0,1983130135.0,1.0
1993120014.0,2043861242.0,1.0
1993120014.0,682610978.0,1.0
1993120014.0,2084757237.0,1.0
2636756810.0,2077736714.0,1.0
2636756810.0,1834339306.0,1.0
2636756810.0,2127616844.0,1.0
2636756810.0,2550453853.0,1.0
2039681322.0,2077736714.0,1.0
2039681322.0,1834339306.0,1.0
2039681322.0,2127616844.0,1.0
2039681322.0,2550453853.0,1.0
2636756810.0,2692190370.0,1.0
2636756810.0,2709006732.0,1.0
2636756810.0,2702723102.0,1.0
2636756810.0,2697450189.0,1.0
2039681322.0,2692190370.0,1.0
2039681322.0,2709006732.0,1.0
2039681322.0,2702723102.0,1.0
2039681322.0,2697450189.0,1.0
2636756810.0,1664205314.0,1.0
2039681322.0,1664205314.0,1.0
233151887.0,2893803229.0,2.0
233151887.0,138879665.0,3.0
233151887.0,2624394947.0,3.0
233151887.0,1978248346.0,3.0
146908812.0,138879665.0,2.0
146908812.0,2624394947.0,2.0
146908812.0,1978248346.0,2.0
1969293336.0,233151887.0,2.0
1969293336.0,146908812.0,2.0
2035329611.0,233151887.0,2.0
2035329611.0,146908812.0,2.0
2253124495.0,233151887.0,2.0
2253124495.0,146908812.0,2.0
1969293336.0,1430897697.0,1.0
2035329611.0,1430897697.0,1.0
2253124495.0,1430897697.0,1.0
1969293336.0,2142452866.0,1.0
1969293336.0,1045709392.0,1.0
2035329611.0,2142452866.0,1.0
2035329611.0,1045709392.0,1.0
2253124495.0,2142452866.0,1.0
2253124495.0,1045709392.0,1.0
1969293336.0,2169294177.0,1.0
1969293336.0,1907811893.0,1.0
1969293336.0,1481642178.0,1.0
2035329611.0,2169294177.0,1.0
2035329611.0,1907811893.0,1.0
2035329611.0,1481642178.0,1.0
2253124495.0,2169294177.0,1.0
2253124495.0,1907811893.0,1.0
2253124495.0,1481642178.0,1.0
1969293336.0,2096352476.0,1.0
1969293336.0,2139383741.0,1.0
2035329611.0,2096352476.0,1.0
2035329611.0,2139383741.0,1.0
2253124495.0,2096352476.0,1.0
2253124495.0,2139383741.0,1.0
1969293336.0,2097165080.0,1.0
1969293336.0,2027984156.0,1.0
1969293336.0,2267678628.0,1.0
1969293336.0,1458861332.0,1.0
1969293336.0,2893750063.0,1.0
2035329611.0,2097165080.0,1.0
2035329611.0,2027984156.0,1.0
2035329611.0,2267678628.0,1.0
2035329611.0,1458861332.0,1.0
2035329611.0,2893750063.0,1.0
2253124495.0,2097165080.0,1.0
2253124495.0,2027984156.0,1.0
2253124495.0,2267678628.0,1.0
2253124495.0,1458861332.0,1.0
2253124495.0,2893750063.0,1.0
1969293336.0,2122419906.0,1.0
1969293336.0,2141896634.0,1.0
1969293336.0,2076396712.0,1.0
1969293336.0,2109518512.0,1.0
2035329611.0,2122419906.0,1.0
2035329611.0,2141896634.0,1.0
2035329611.0,2076396712.0,1.0
2035329611.0,2109518512.0,1.0
2253124495.0,2122419906.0,1.0
2253124495.0,2141896634.0,1.0
2253124495.0,2076396712.0,1.0
2253124495.0,2109518512.0,1.0
1969293336.0,1978271887.0,1.0
2035329611.0,1978271887.0,1.0
2253124495.0,1978271887.0,1.0
1969293336.0,2443735199.0,1.0
1969293336.0,2043174931.0,1.0
2035329611.0,2443735199.0,1.0
2035329611.0,2043174931.0,1.0
2253124495.0,2443735199.0,1.0
2253124495.0,2043174931.0,1.0
1969293336.0,2495405225.0,1.0
2035329611.0,2495405225.0,1.0
2253124495.0,2495405225.0,1.0
1969293336.0,2469453486.0,1.0
2035329611.0,2469453486.0,1.0
2253124495.0,2469453486.0,1.0
1969293336.0,2650095023.0,1.0
2035329611.0,2650095023.0,1.0
2253124495.0,2650095023.0,1.0
1969293336.0,2076522883.0,1.0
1969293336.0,279175341.0,1.0
1969293336.0,2142015761.0,1.0
1969293336.0,2320744171.0,1.0
1969293336.0,2127506177.0,1.0
2035329611.0,2076522883.0,1.0
2035329611.0,279175341.0,1.0
2035329611.0,2142015761.0,1.0
2035329611.0,2320744171.0,1.0
2035329611.0,2127506177.0,1.0
2253124495.0,2076522883.0,1.0
2253124495.0,279175341.0,1.0
2253124495.0,2142015761.0,1.0
2253124495.0,2320744171.0,1.0
2253124495.0,2127506177.0,1.0
2034046983.0,2070005598.0,1.0
2034046983.0,2172039928.0,2.0
2034046983.0,2720009175.0,1.0
2034046983.0,2305407655.0,1.0
2430289346.0,2169669433.0,2.0
2430289346.0,2077736714.0,1.0
2430289346.0,1834339306.0,1.0
2430289346.0,2112772285.0,1.0
2333635962.0,2169669433.0,2.0
2333635962.0,2077736714.0,1.0
2333635962.0,1834339306.0,1.0
2333635962.0,2112772285.0,1.0
2430289346.0,1965874878.0,1.0
2430289346.0,2145746520.0,1.0
2430289346.0,233151887.0,1.0
2430289346.0,146908812.0,1.0
1834339306.0,1965874878.0,1.0
1834339306.0,2145746520.0,1.0
1834339306.0,233151887.0,1.0
1834339306.0,146908812.0,1.0
2077736714.0,1965874878.0,1.0
2077736714.0,2145746520.0,1.0
2333635962.0,1965874878.0,1.0
2333635962.0,2145746520.0,1.0
2333635962.0,233151887.0,1.0
2333635962.0,146908812.0,1.0
2430289346.0,2136335310.0,1.0
2430289346.0,2171091052.0,1.0
1834339306.0,2136335310.0,1.0
1834339306.0,2171091052.0,1.0
2077736714.0,2136335310.0,1.0
2077736714.0,2171091052.0,1.0
2333635962.0,2136335310.0,1.0
2333635962.0,2171091052.0,1.0
2430289346.0,2233673106.0,1.0
2430289346.0,2636873272.0,1.0
2430289346.0,2631685629.0,1.0
1834339306.0,2233673106.0,1.0
1834339306.0,2636873272.0,1.0
1834339306.0,2631685629.0,1.0
2077736714.0,2233673106.0,1.0
2077736714.0,2636873272.0,1.0
2077736714.0,2631685629.0,1.0
2333635962.0,2233673106.0,1.0
2333635962.0,2636873272.0,1.0
2333635962.0,2631685629.0,1.0
2430289346.0,2310247771.0,1.0
1834339306.0,2310247771.0,1.0
2077736714.0,2310247771.0,1.0
2333635962.0,2310247771.0,1.0
2428135238.0,1978271887.0,1.0
2428135238.0,2133247355.0,1.0
2428135238.0,2154240125.0,1.0
2225229069.0,2150497552.0,1.0
2225229069.0,2120432532.0,1.0
2225229069.0,2238354957.0,1.0
2225229069.0,2130587243.0,1.0
2032927348.0,2150497552.0,1.0
2032927348.0,2120432532.0,1.0
2032927348.0,2238354957.0,1.0
2032927348.0,2130587243.0,1.0
2467911471.0,253771894.0,1.0
2102797581.0,2133247355.0,1.0
2102797581.0,2717858826.0,1.0
2102797581.0,2323350189.0,1.0
2102797581.0,2154240125.0,1.0
2467911471.0,2133247355.0,1.0
2467911471.0,2717858826.0,1.0
2467911471.0,2323350189.0,1.0
2467911471.0,2154240125.0,1.0
2102797581.0,2122728365.0,2.0
2467911471.0,2122728365.0,2.0
2467911471.0,233151887.0,9.0
2467911471.0,146908812.0,10.0
2467911471.0,2830088056.0,1.0
2467911471.0,2139383741.0,10.0
2467911471.0,2894079658.0,1.0
2467911471.0,2072162632.0,1.0
2102797581.0,2656196460.0,1.0
2102797581.0,2307227852.0,1.0
2102797581.0,2151859425.0,1.0
2102797581.0,2047611814.0,1.0
2467911471.0,2656196460.0,1.0
2467911471.0,2307227852.0,1.0
2467911471.0,2151859425.0,1.0
2467911471.0,2047611814.0,1.0
2467911471.0,2169294177.0,1.0
2467911471.0,1907811893.0,1.0
2467911471.0,1481642178.0,1.0
2467911471.0,2096352476.0,2.0
2102797581.0,2625022871.0,1.0
2102797581.0,2207373149.0,1.0
2102797581.0,2325228963.0,1.0
2102797581.0,2315661309.0,1.0
2102797581.0,2625888111.0,1.0
2467911471.0,2625022871.0,1.0
2467911471.0,2207373149.0,1.0
2467911471.0,2325228963.0,1.0
2467911471.0,2315661309.0,1.0
2467911471.0,2625888111.0,1.0
2102797581.0,2299022984.0,1.0
2467911471.0,2299022984.0,1.0
2467911471.0,1307530945.0,2.0
2467911471.0,1978271887.0,1.0
2467911471.0,2648680260.0,2.0
2467911471.0,2102797581.0,14.0
2467911471.0,1993120014.0,11.0
2467911471.0,1987843543.0,13.0
2102797581.0,2320419332.0,5.0
2102797581.0,2017240795.0,5.0
2102797581.0,2621698461.0,5.0
2102797581.0,2074989338.0,5.0
2102797581.0,300104971.0,5.0
2102797581.0,2113314754.0,5.0
2467911471.0,2320419332.0,2.0
2467911471.0,2017240795.0,2.0
2467911471.0,2621698461.0,2.0
2467911471.0,2074989338.0,2.0
2467911471.0,300104971.0,2.0
2467911471.0,2113314754.0,2.0
2102797581.0,2309836674.0,1.0
2102797581.0,2579247553.0,1.0
2102797581.0,2158017241.0,1.0
2102797581.0,2132977932.0,1.0
2102797581.0,2063280807.0,1.0
2102797581.0,2106217231.0,1.0
2467911471.0,2309836674.0,1.0
2467911471.0,2579247553.0,1.0
2467911471.0,2158017241.0,1.0
2467911471.0,2132977932.0,1.0
2467911471.0,2063280807.0,1.0
2467911471.0,2106217231.0,1.0
2467911471.0,2800877418.0,2.0
2467911471.0,2136041560.0,2.0
2102797581.0,2034046983.0,1.0
2102797581.0,2095231049.0,1.0
2467911471.0,2034046983.0,1.0
2467911471.0,2095231049.0,1.0
2102797581.0,2674676105.0,1.0
2467911471.0,2674676105.0,1.0
2102797581.0,2278732804.0,4.0
2467911471.0,2278732804.0,2.0
2102797581.0,1962718514.0,2.0
2102797581.0,269525963.0,2.0
2102797581.0,2396570167.0,2.0
2467911471.0,1962718514.0,1.0
2467911471.0,269525963.0,1.0
2467911471.0,2396570167.0,1.0
2467911471.0,2158148924.0,1.0
2467911471.0,2580858403.0,1.0
2467911471.0,2151007825.0,1.0
2467911471.0,1866305057.0,1.0
2102797581.0,1822452753.0,1.0
2102797581.0,2145908065.0,1.0
2102797581.0,2315420599.0,1.0
2102797581.0,2554973321.0,1.0
2102797581.0,2113513447.0,1.0
2467911471.0,1822452753.0,1.0
2467911471.0,2145908065.0,1.0
2467911471.0,2315420599.0,1.0
2467911471.0,2554973321.0,1.0
2467911471.0,2113513447.0,1.0
2102797581.0,2043845686.0,5.0
2102797581.0,2635457114.0,5.0
2102797581.0,1979140108.0,6.0
2467911471.0,2043845686.0,1.0
2467911471.0,2305176804.0,2.0
2467911471.0,2635457114.0,1.0
2467911471.0,2113064632.0,2.0
2467911471.0,1979140108.0,1.0
2467911471.0,2065385335.0,2.0
2102797581.0,2059470363.0,1.0
2102797581.0,2170652813.0,1.0
2102797581.0,364503106.0,1.0
2102797581.0,2107078328.0,1.0
2102797581.0,1045709392.0,3.0
2467911471.0,2059470363.0,1.0
2467911471.0,2170652813.0,1.0
2467911471.0,364503106.0,1.0
2467911471.0,2107078328.0,1.0
2467911471.0,1045709392.0,1.0
2102797581.0,318577627.0,1.0
2102797581.0,2635248078.0,1.0
2102797581.0,2238302055.0,1.0
2102797581.0,2661763208.0,1.0
2102797581.0,2649109852.0,1.0
2467911471.0,1865453616.0,2.0
2467911471.0,318577627.0,1.0
2467911471.0,2635248078.0,1.0
2467911471.0,2238302055.0,1.0
2467911471.0,2661763208.0,1.0
2467911471.0,2649109852.0,1.0
2467911471.0,1972711476.0,2.0
2467911471.0,2132260494.0,2.0
2467911471.0,2161810323.0,2.0
2168778769.0,2077736714.0,1.0
2168778769.0,1834339306.0,1.0
2168778769.0,2127616844.0,1.0
2168778769.0,2550453853.0,1.0
2077539664.0,2077736714.0,1.0
2077539664.0,1834339306.0,1.0
2077539664.0,2127616844.0,1.0
2077539664.0,2550453853.0,1.0
2173167140.0,2077736714.0,1.0
2173167140.0,1834339306.0,1.0
2173167140.0,2127616844.0,1.0
2173167140.0,2550453853.0,1.0
2091044228.0,2077736714.0,1.0
2091044228.0,1834339306.0,1.0
2091044228.0,2127616844.0,1.0
2091044228.0,2550453853.0,1.0
2122861598.0,2077736714.0,1.0
2122861598.0,1834339306.0,1.0
2122861598.0,2127616844.0,1.0
2122861598.0,2550453853.0,1.0
2049498015.0,2077736714.0,1.0
2049498015.0,1834339306.0,1.0
2049498015.0,2127616844.0,1.0
2049498015.0,2550453853.0,1.0
2042174567.0,2077736714.0,1.0
2042174567.0,1834339306.0,1.0
2042174567.0,2127616844.0,1.0
2042174567.0,2550453853.0,1.0
2155875498.0,2077736714.0,1.0
2155875498.0,1834339306.0,1.0
2155875498.0,2127616844.0,1.0
2155875498.0,2550453853.0,1.0
2658503792.0,2077736714.0,1.0
2658503792.0,1834339306.0,1.0
2658503792.0,2127616844.0,1.0
2658503792.0,2550453853.0,1.0
2305002241.0,2077736714.0,2.0
2305002241.0,1834339306.0,2.0
2305002241.0,2127616844.0,2.0
2305002241.0,2550453853.0,2.0
2421841220.0,2077736714.0,2.0
2421841220.0,1834339306.0,2.0
2421841220.0,2127616844.0,2.0
2421841220.0,2550453853.0,2.0
